slot,entry_date,exit_date,entry_spx,exit_spx,entry_vix,entry_premium,exit_premium,dte_at_entry,dte_at_exit,exit_reason,contracts,pnl
49,2009-01-08,2009-02-19,909.72998046875,778.9400024414062,42.560001373291016,21.01515995996624,51.15305319199365,49,21,ladder_exit,1.0,-3013.789323202741
49,2009-03-23,2009-04-29,822.9199829101562,873.6400146484375,43.22999954223633,19.218610219794527,1.1931133591892582,49,23,profit_target,1.0,1802.549686060527
49,2009-04-01,2009-04-29,811.0800170898438,873.6400146484375,42.279998779296875,18.337912897781308,1.7965597704328573,49,30,profit_target,1.0,1654.135312734845
49,2009-04-08,2009-05-04,825.1599731445312,907.239990234375,38.849998474121094,17.339778599475466,1.4590205973099977,49,32,profit_target,1.0,1588.075800216547
49,2009-04-16,2009-05-18,865.2999877929688,909.7100219726562,35.790000915527344,16.49090374840148,1.5860541244984177,49,27,profit_target,1.0,1490.484962390306
49,2009-04-29,2009-05-29,873.6400146484375,919.1400146484375,36.08000183105469,16.850057502471685,1.3451197626063802,49,28,profit_target,1.0,1550.4937739865304
49,2009-05-13,2009-06-09,883.9199829101562,942.4299926757812,33.650001525878906,15.811101636580048,1.3537236606240555,49,31,profit_target,1.0,1445.7377975955992
49,2009-05-06,2009-06-16,919.530029296875,911.969970703125,32.45000076293945,15.79238984614588,6.5020083072402315,49,21,ladder_exit,1.0,929.0381538905649
49,2009-05-20,2009-06-30,903.469970703125,919.3200073242188,29.030000686645508,13.7278128721872,2.061842867059461,49,21,ladder_exit,1.0,1166.597000512774
49,2009-05-29,2009-07-09,919.1400146484375,882.6799926757812,28.920000076293945,14.004021606108665,12.053566716614796,49,21,ladder_exit,1.0,195.04548894938694
49,2009-06-16,2009-07-17,911.969970703125,940.3800048828125,32.68000030517578,15.88167246449487,1.2214344072856989,49,27,profit_target,1.0,1466.0238057209172
49,2009-06-09,2009-07-20,942.4299926757812,951.1300048828125,28.270000457763672,13.7714588236405,2.087106528598042,49,21,ladder_exit,1.0,1168.4352295042459
49,2009-06-30,2009-07-23,919.3200073242188,976.2899780273438,26.350000381469727,12.686858043464468,1.2580239286003234,49,33,profit_target,1.0,1142.8834114864144
49,2009-07-15,2009-08-07,932.6799926757812,1010.47998046875,25.889999389648438,12.501676204324724,0.9241896334630901,49,32,profit_target,1.0,1157.7486570861633
49,2009-07-22,2009-08-21,954.0700073242188,1026.1300048828125,23.469999313354492,11.610617588900624,1.0077070662840804,49,27,profit_target,1.0,1060.2910522616544
49,2009-07-29,2009-09-08,975.1500244140625,1025.3900146484375,25.610000610351562,12.928082079278454,0.9759603474172138,49,21,ladder_exit,1.0,1195.212173186124
49,2009-08-05,2009-09-14,1002.719970703125,1049.3399658203125,24.899999618530273,13.003783497274298,0.9936999887900981,49,22,profit_target,1.0,1201.00835084842
49,2009-08-12,2009-09-15,1005.8099975585938,1052.6300048828125,25.450000762939453,13.298149835067989,1.283809287117677,49,26,profit_target,1.0,1201.4340547950312
49,2009-08-21,2009-10-01,1026.1300048828125,1029.8499755859375,25.010000228881836,13.293498662978976,6.117026030443981,49,21,ladder_exit,1.0,717.6472632534995
49,2009-09-04,2009-10-09,1016.4000244140625,1071.489990234375,25.260000228881836,13.250488797388698,0.8616541231542243,49,25,profit_target,1.0,1238.8834674234474
49,2009-09-14,2009-10-15,1049.3399658203125,1096.56005859375,23.860000610351562,13.145481107004997,1.161542392784476,49,26,profit_target,1.0,1198.3938714220521
49,2009-10-01,2009-10-15,1029.8499755859375,1096.56005859375,28.270000457763672,15.058377287514048,1.0611589986517167,49,39,profit_target,1.0,1399.7218288862332
49,2009-09-21,2009-10-29,1064.6600341796875,1066.1099853515625,24.059999465942383,13.316984276142136,4.85559254622919,49,21,ladder_exit,1.0,846.1391729912947
49,2009-10-09,2009-11-18,1071.489990234375,1109.800048828125,23.1200008392334,12.766914280368496,0.9919502594801557,49,21,ladder_exit,1.0,1177.496402088834
49,2009-10-16,2009-11-25,1087.6800537109375,1110.6300048828125,21.43000030517578,12.035754224760126,1.690740105183707,49,21,ladder_exit,1.0,1034.501411957642
49,2009-10-23,2009-12-03,1079.5999755859375,1099.9200439453125,22.270000457763672,12.288952225747067,2.3930967981236364,49,21,ladder_exit,1.0,989.585542762343
49,2009-11-05,2009-12-11,1066.6300048828125,1106.4100341796875,25.43000030517578,14.035550822167465,0.968575584144439,49,24,profit_target,1.0,1306.6975238023026
49,2009-11-18,2009-12-30,1109.800048828125,1126.4200439453125,21.6299991607666,12.395946071176297,1.8901163858207468,49,21,ladder_exit,1.0,1050.582968535555
49,2009-12-03,2010-01-06,1099.9200439453125,1137.1400146484375,22.459999084472656,12.788286615026038,1.1857435819516553,49,27,profit_target,1.0,1160.2543033074382
49,2009-11-25,2010-01-07,1110.6300048828125,1141.68994140625,20.479999542236328,11.554887780032146,1.020722805437714,49,21,ladder_exit,1.0,1053.4164974594432
49,2009-12-11,2010-01-11,1106.4100341796875,1146.97998046875,21.59000015258789,12.341987047186876,0.9750156424330214,49,30,profit_target,1.0,1136.6971404753854
49,2009-12-28,2010-02-08,1127.780029296875,1056.739990234375,19.93000030517578,11.618705844230334,32.403543816167826,49,21,ladder_exit,1.0,-2078.483797193749
49,2010-01-06,2010-02-17,1137.1400146484375,1099.510009765625,19.15999984741211,11.123425875617983,14.207409320372108,49,21,ladder_exit,1.0,-308.3983444754125
49,2010-01-13,2010-02-24,1145.6800537109375,1105.239990234375,17.850000381469727,10.451371432597995,15.181873947688132,49,21,ladder_exit,1.0,-473.0502515090137
49,2010-03-02,2010-03-23,1118.31005859375,1174.1700439453125,19.059999465942383,10.968295005326581,0.7693371499659847,49,34,profit_target,1.0,1019.8957855360596
49,2010-03-09,2010-04-06,1140.449951171875,1189.43994140625,17.920000076293945,10.491918766678594,0.8604001951951119,49,30,profit_target,1.0,963.1518571483482
49,2010-03-16,2010-04-14,1159.4599609375,1210.6500244140625,17.690000534057617,10.557882126644358,0.6259765995269966,49,29,profit_target,1.0,993.1905527117361
49,2010-03-23,2010-05-03,1174.1700439453125,1202.260009765625,16.350000381469727,9.641776750391045,2.900182376323869,49,21,ladder_exit,1.0,674.1594374067176
49,2010-03-30,2010-05-10,1173.27001953125,1159.72998046875,17.1299991607666,10.292863095231297,17.863810584440273,49,21,ladder_exit,1.0,-757.0947489208976
49,2010-04-07,2010-05-17,1182.449951171875,1136.93994140625,16.6200008392334,10.130518017494353,32.52113466744191,49,21,ladder_exit,1.0,-2239.061664994756
49,2010-04-14,2010-05-24,1210.6500244140625,1073.6500244140625,15.59000015258789,9.525219606691962,96.87510209773916,49,21,ladder_exit,1.0,-8734.98824910472
49,2010-04-28,2010-06-08,1191.3599853515625,1062.0,21.079999923706055,12.88506832439549,71.6715418844193,49,21,ladder_exit,1.0,-5878.647356002381
49,2010-07-23,2010-09-01,1102.6600341796875,1080.2900390625,23.469999313354492,13.385943395847931,8.458671262340573,49,21,ladder_exit,1.0,492.72721335073584
49,2010-07-30,2010-09-09,1101.5999755859375,1104.1800537109375,23.5,13.410542941201356,3.9046751658685963,49,21,ladder_exit,1.0,950.5867775332761
49,2010-08-06,2010-09-16,1121.6400146484375,1124.6600341796875,21.739999771118164,12.438439756675734,3.923192067178917,49,21,ladder_exit,1.0,851.5247689496817
49,2010-09-03,2010-10-08,1104.510009765625,1165.1500244140625,21.309999465942383,12.114297556605464,0.7912150076492033,49,25,profit_target,1.0,1132.308254895626
49,2010-09-13,2010-10-12,1121.9000244140625,1169.77001953125,21.209999084472656,12.32890757112105,1.0577113898045525,49,28,profit_target,1.0,1127.1196181316498
49,2010-09-20,2010-10-22,1142.7099609375,1183.0799560546875,21.5,12.629645349464312,0.9720955943035463,49,25,profit_target,1.0,1165.7549755160765
49,2010-09-27,2010-10-22,1142.1600341796875,1183.0799560546875,22.540000915527344,13.301122229377313,1.308789946456237,49,30,profit_target,1.0,1199.2332282921077
49,2010-10-08,2010-11-04,1165.1500244140625,1221.06005859375,20.709999084472656,12.418284481671861,1.0047386918354846,49,30,profit_target,1.0,1141.3545789836376
49,2010-10-15,2010-11-24,1176.18994140625,1198.3499755859375,19.030000686645508,11.580958078314552,2.2658620001438265,49,21,ladder_exit,1.0,931.5096078170725
49,2010-10-22,2010-12-02,1183.0799560546875,1221.530029296875,18.780000686645508,11.39380280130797,1.298118614182222,49,21,ladder_exit,1.0,1009.5684187125748
49,2010-10-29,2010-12-03,1183.260009765625,1224.7099609375,21.200000762939453,12.879868706578492,0.8413101704270147,49,25,profit_target,1.0,1203.8558536151477
49,2010-11-05,2010-12-16,1225.8499755859375,1242.8699951171875,18.260000228881836,11.37795356835531,1.9013600237757657,49,21,ladder_exit,1.0,947.6593544579544
49,2010-11-19,2010-12-17,1199.72998046875,1243.9100341796875,18.040000915527344,10.963861000302131,1.0788522396355802,49,30,profit_target,1.0,988.5008760666551
49,2010-12-02,2011-01-03,1221.530029296875,1271.8699951171875,19.389999389648438,12.171903652935725,1.0463594162454442,49,28,profit_target,1.0,1112.5544236690282
49,2010-12-09,2011-01-12,1233.0,1285.9599609375,17.25,10.842756210234427,0.7043417563027745,49,26,profit_target,1.0,1013.8414453931653
49,2010-12-16,2011-01-14,1242.8699951171875,1293.239990234375,17.389999389648438,11.063869212621313,0.7870843683983821,49,29,profit_target,1.0,1027.678484422293
49,2010-12-23,2011-02-02,1256.77001953125,1304.030029296875,16.469999313354492,10.597780592135848,0.9835956497389944,49,22,profit_target,1.0,961.4184942396854
49,2011-01-03,2011-02-04,1271.8699951171875,1310.8699951171875,17.610000610351562,11.3351000363254,1.072641875406454,49,26,profit_target,1.0,1026.2458160918945
49,2011-01-20,2011-02-14,1280.260009765625,1332.3199462890625,17.989999771118164,11.800495334092489,1.1196513431536914,49,32,profit_target,1.0,1068.0843990938797
49,2011-01-12,2011-02-17,1285.9599609375,1340.4300537109375,16.239999771118164,10.527701867347503,0.8049264623042802,49,24,profit_target,1.0,972.2775405043222
49,2011-02-02,2011-03-15,1304.030029296875,1281.8699951171875,17.299999237060547,11.459775203748165,15.846527954117391,49,21,ladder_exit,1.0,-438.6752750369226
49,2011-02-09,2011-03-22,1320.8800048828125,1293.77001953125,15.869999885559082,10.813999261385561,14.302648006460686,49,21,ladder_exit,1.0,-348.86487450751247
49,2011-02-16,2011-03-29,1336.3199462890625,1319.43994140625,16.719999313354492,11.3078156800471,8.140007883514897,49,21,ladder_exit,1.0,316.7807796532202
49,2011-02-24,2011-04-01,1306.0999755859375,1332.4100341796875,21.31999969482422,14.404471847571813,1.2003766159763032,49,23,profit_target,1.0,1320.4095231595509
49,2011-03-29,2011-04-28,1319.43994140625,1360.47998046875,18.15999984741211,12.419262979780399,0.7826494544627707,49,28,profit_target,1.0,1163.6613525317628
49,2011-04-05,2011-05-16,1332.6300048828125,1329.469970703125,17.25,11.820425131956995,5.514058830008821,49,21,ladder_exit,1.0,630.6366301948174
49,2011-04-15,2011-05-26,1319.6800537109375,1325.68994140625,15.319999694824219,10.157382774566884,3.5377062722675987,49,21,ladder_exit,1.0,661.9676502299285
49,2011-04-25,2011-06-03,1335.25,1300.1600341796875,15.770000457763672,10.61209225286234,13.578599681702656,49,21,ladder_exit,1.0,-296.6507428840316
49,2011-05-02,2011-06-10,1361.219970703125,1270.97998046875,15.989999771118164,11.022095441562328,39.685378673559626,49,21,ladder_exit,1.0,-2866.3283231997298
49,2011-05-18,2011-06-28,1340.6800537109375,1296.6700439453125,16.229999542236328,11.159266503562264,17.788900800156796,49,21,ladder_exit,1.0,-662.9634296594531
49,2011-05-31,2011-07-11,1345.199951171875,1319.489990234375,15.449999809265137,10.489673316350434,11.93238216982428,49,21,ladder_exit,1.0,-144.2708853473846
49,2011-07-01,2011-08-08,1339.6700439453125,1119.4599609375,15.869999885559082,10.98459316218782,171.96059318638856,49,24,stop_loss,1.0,-16097.600002420075
49,2011-07-19,2011-08-26,1326.72998046875,1176.800048828125,19.209999084472656,13.120061859511964,91.93591132043412,49,21,ladder_exit,1.0,-7881.584946092215
49,2011-07-26,2011-09-02,1331.93994140625,1173.969970703125,20.229999542236328,13.752016880344456,91.96650737387938,49,21,ladder_exit,1.0,-7821.449049353492
49,2011-10-11,2011-10-27,1195.5400390625,1284.5899658203125,32.86000061035156,20.792301047998023,1.4182985938083306,49,37,profit_target,1.0,1937.4002454189692
49,2011-10-18,2011-11-28,1225.3800048828125,1192.550048828125,31.559999465942383,20.560864133886895,12.708608880656527,49,21,ladder_exit,1.0,785.2255253230368
49,2011-10-25,2011-12-05,1229.050048828125,1257.0799560546875,32.220001220703125,20.826462687080408,2.2878004588732495,49,21,ladder_exit,1.0,1853.8662228207158
49,2011-11-01,2011-12-06,1218.280029296875,1258.469970703125,34.77000045776367,22.480810602289466,2.1823082109379754,49,25,profit_target,1.0,2029.850239135149
49,2011-11-08,2011-12-19,1275.9200439453125,1205.3499755859375,27.479999542236328,18.329450888097853,18.109292168428794,49,21,ladder_exit,1.0,22.01587196690582
49,2011-11-30,2012-01-05,1246.9599609375,1281.06005859375,27.799999237060547,18.073739769772175,1.3158328100662757,49,25,profit_target,1.0,1675.79069597059
49,2011-12-07,2012-01-10,1261.010009765625,1292.0799560546875,28.670000076293945,18.956406286369486,1.3238810144229234,49,27,profit_target,1.0,1763.2525271946563
49,2011-12-21,2012-01-19,1243.719970703125,1314.5,21.43000030517578,13.75258910551662,1.1539517022126518,49,31,profit_target,1.0,1259.863740330397
49,2011-12-29,2012-01-20,1263.02001953125,1315.3800048828125,22.649999618530273,14.72235131795344,1.4587825352370558,49,35,profit_target,1.0,1326.3568782716384
49,2012-01-06,2012-02-03,1277.81005859375,1344.9000244140625,20.6299991607666,13.563829244824149,0.5739164693286192,49,30,profit_target,1.0,1298.991277549553
49,2012-01-13,2012-02-03,1289.0899658203125,1344.9000244140625,20.90999984741211,13.998434646074827,1.2473034524219244,49,35,profit_target,1.0,1275.1131193652902
49,2012-01-23,2012-02-23,1316.0,1363.4599609375,18.670000076293945,12.607085207361933,1.0994997230793686,49,27,profit_target,1.0,1150.7585484282565
49,2012-01-30,2012-02-28,1313.010009765625,1372.1800537109375,19.399999618530273,13.05552948269343,1.1666107980176577,49,29,profit_target,1.0,1188.8918684675773
49,2012-02-06,2012-03-13,1344.3299560546875,1395.949951171875,17.760000228881836,12.086258520020408,0.3795773560754583,49,24,profit_target,1.0,1170.668116394495
49,2012-02-13,2012-03-13,1351.77001953125,1395.949951171875,19.040000915527344,13.170523743958427,0.7226259501003653,49,29,profit_target,1.0,1244.789779385806
49,2012-02-23,2012-03-26,1363.4599609375,1416.510009765625,16.799999237060547,11.717279540304219,0.5239607434831548,49,27,profit_target,1.0,1119.3318796821063
49,2012-03-01,2012-03-26,1374.0899658203125,1416.510009765625,17.260000228881836,12.126618775009604,1.1383582264731231,49,32,profit_target,1.0,1098.826054853648
49,2012-03-13,2012-04-23,1395.949951171875,1366.93994140625,14.800000190734863,10.538433351961658,14.916245905791868,49,21,ladder_exit,1.0,-437.78125538302106
49,2012-03-20,2012-04-30,1405.52001953125,1397.9100341796875,15.579999923706055,11.27837896993816,6.793555889208363,49,21,ladder_exit,1.0,448.48230807297966
49,2012-03-27,2012-05-07,1412.52001953125,1369.5799560546875,15.59000015258789,11.202419422855826,18.152808652951762,49,21,ladder_exit,1.0,-695.0389230095936
49,2012-04-03,2012-05-14,1413.3800048828125,1338.3499755859375,15.65999984741211,11.370850867607942,36.64751593346091,49,21,ladder_exit,1.0,-2527.6665065852967
49,2012-04-26,2012-06-06,1399.97998046875,1315.1300048828125,16.239999771118164,11.564267807579938,40.55219279733558,49,21,ladder_exit,1.0,-2898.792498975564
49,2012-06-29,2012-08-07,1362.1600341796875,1401.3499755859375,17.079999923706055,12.009733229684286,1.089810825498553,49,23,profit_target,1.0,1091.9922404185734
49,2012-07-09,2012-08-07,1352.4599609375,1401.3499755859375,17.979999542236328,12.371952748637284,1.0338405146698335,49,28,profit_target,1.0,1133.811223396745
49,2012-07-23,2012-08-09,1350.52001953125,1402.800048828125,18.6200008392334,12.720894403170291,1.198346222962087,49,36,profit_target,1.0,1152.2548180208205
49,2012-07-16,2012-08-10,1353.6400146484375,1405.8699951171875,17.110000610351562,11.785014575756975,0.8080151598747278,49,30,profit_target,1.0,1097.6999415882246
49,2012-08-06,2012-09-07,1394.22998046875,1437.9200439453125,15.949999809265137,11.339942030496616,0.8958259203314682,49,26,profit_target,1.0,1044.4116110165148
49,2012-08-13,2012-09-13,1404.1099853515625,1459.989990234375,13.699999809265137,9.814958320586868,0.8647645491974671,49,27,profit_target,1.0,895.0193771389401
49,2012-08-27,2012-09-19,1410.43994140625,1461.050048828125,16.350000381469727,11.63266853705261,0.9771778676149196,49,33,profit_target,1.0,1065.549066943769
49,2012-08-20,2012-09-28,1418.1300048828125,1440.6700439453125,14.020000457763672,10.156397862432868,2.6781950243609884,49,21,ladder_exit,1.0,747.8202838071879
49,2012-09-07,2012-10-17,1437.9200439453125,1460.9100341796875,14.380000114440918,10.506453177772187,2.1171806668256608,49,21,ladder_exit,1.0,838.9272510946525
49,2012-09-14,2012-10-24,1465.77001953125,1408.75,14.510000228881836,10.795984936278671,24.894973336683734,49,21,ladder_exit,1.0,-1409.8988400405062
49,2012-09-21,2012-11-02,1460.1500244140625,1414.199951171875,13.979999542236328,10.314443076960401,20.181887864931014,49,21,ladder_exit,1.0,-986.7444787970612
49,2012-09-28,2012-11-09,1440.6700439453125,1379.8499755859375,15.729999542236328,11.705270131818622,24.733578208736276,49,21,ladder_exit,1.0,-1302.8308076917654
49,2012-10-15,2012-11-27,1440.1300048828125,1398.93994140625,15.270000457763672,11.211895548699147,13.776632570216748,49,21,ladder_exit,1.0,-256.4737021517601
49,2012-12-11,2013-01-10,1427.8399658203125,1472.1199951171875,15.569999694824219,11.37153225956547,0.9319209931882568,49,29,profit_target,1.0,1043.9611266377212
49,2012-12-31,2013-01-11,1426.18994140625,1472.050048828125,18.020000457763672,13.16538378469562,1.248389375907763,49,41,profit_target,1.0,1191.6994408787857
49,2012-12-18,2013-01-18,1446.7900390625,1485.97998046875,15.569999694824219,11.502884482308446,0.6829674814929092,49,28,profit_target,1.0,1081.9917000815535
49,2013-01-08,2013-02-01,1457.1500244140625,1513.1700439453125,13.619999885559082,10.05060499365527,0.9160887681471337,49,32,profit_target,1.0,913.4516225508137
49,2013-01-15,2013-02-14,1472.3399658203125,1521.3800048828125,13.550000190734863,10.11551554266498,0.8043179124840094,49,28,profit_target,1.0,931.119763018097
49,2013-01-23,2013-03-05,1494.81005859375,1539.7900390625,12.460000038146973,9.418057287916099,0.863082818961999,49,21,ladder_exit,1.0,855.49744689541
49,2013-01-30,2013-03-07,1501.9599609375,1544.260009765625,14.319999694824219,10.999325607602714,0.7721700722547098,49,24,profit_target,1.0,1022.7155535348004
49,2013-02-06,2013-03-11,1512.1199951171875,1556.219970703125,13.40999984741211,10.29298157837178,0.591135583940158,49,27,profit_target,1.0,970.1845994431621
49,2013-02-14,2013-03-14,1521.3800048828125,1563.22998046875,12.65999984741211,9.612580997118528,0.8736370409887115,49,30,profit_target,1.0,873.8943956129816
49,2013-03-01,2013-03-14,1518.199951171875,1563.22998046875,15.359999656677246,11.859264307045635,0.8962447855676672,49,40,profit_target,1.0,1096.3019521477968
49,2013-03-08,2013-04-18,1551.1800537109375,1541.6099853515625,12.59000015258789,9.941387899094764,11.614080454316024,49,21,ladder_exit,1.0,-167.26925552212606
49,2013-03-15,2013-04-25,1560.699951171875,1585.1600341796875,11.300000190734863,8.970194570093668,2.78230036896872,49,21,ladder_exit,1.0,618.7894201124948
49,2013-03-22,2013-05-02,1556.8900146484375,1597.5899658203125,13.569999694824219,10.679480523495442,0.9307480221163615,49,21,ladder_exit,1.0,974.8732501379081
49,2013-04-01,2013-05-03,1562.1700439453125,1614.4200439453125,13.579999923706055,10.719162288964469,0.6768019797649245,49,25,profit_target,1.0,1004.2360309199545
49,2013-04-15,2013-05-03,1552.3599853515625,1614.4200439453125,17.270000457763672,13.68014702162418,0.5537590297478161,49,35,profit_target,1.0,1312.6387991876363
49,2013-04-25,2013-05-15,1585.1600341796875,1658.780029296875,13.619999885559082,10.935827345083851,0.7940061750636218,49,35,profit_target,1.0,1014.1821170020229
49,2013-05-02,2013-05-17,1597.5899658203125,1667.469970703125,13.59000015258789,10.974816256880047,0.962845591056869,49,38,profit_target,1.0,1001.1970665823178
49,2013-05-09,2013-06-19,1626.6700439453125,1628.9300537109375,13.130000114440918,10.908808223989638,7.713742363506185,49,21,ladder_exit,1.0,319.5065860483453
49,2013-05-16,2013-06-26,1650.469970703125,1603.260009765625,13.069999694824219,10.96471075475688,22.492312940907027,49,21,ladder_exit,1.0,-1152.7602186150148
49,2013-05-23,2013-07-03,1650.510009765625,1615.4100341796875,14.069999694824219,11.918980812957159,14.76543328334759,49,21,ladder_exit,1.0,-284.64524703904317
49,2013-05-31,2013-07-11,1630.739990234375,1675.02001953125,16.299999237060547,13.6528524447358,0.6101305141833464,49,21,ladder_exit,1.0,1304.2721930552452
49,2013-06-17,2013-07-15,1639.0400390625,1682.5,16.799999237060547,13.878852184863945,1.2672500326345641,49,30,profit_target,1.0,1261.160215222938
49,2013-07-08,2013-08-01,1640.4599609375,1706.8699951171875,14.779999732971191,12.341709441761111,0.6928948192386812,49,31,profit_target,1.0,1164.881462252243
49,2013-07-15,2013-08-22,1682.5,1656.9599609375,13.789999961853027,11.848094021626196,10.361595479349944,49,21,ladder_exit,1.0,148.64985422762516
49,2013-07-22,2013-08-29,1695.530029296875,1638.1700439453125,12.289999961853027,10.620209768075824,28.125037495319134,49,21,ladder_exit,1.0,-1750.482772724331
49,2013-07-29,2013-09-06,1685.3299560546875,1655.1700439453125,13.390000343322754,11.312031708095617,13.639273985955185,49,21,ladder_exit,1.0,-232.72422778595683
