date,vix,ivp_126,ivp_252,ivp_504,prod_block,alt6m_block,alt2y_block
2007-04-10,12.680000305175781,77.77777777777779,60.317460317460316,60.912698412698404,1,1,1
2007-04-11,13.489999771118164,84.92063492063492,67.85714285714286,72.81746031746032,1,1,1
2007-04-12,12.710000038146973,76.98412698412699,59.92063492063492,61.30952380952381,1,1,1
2007-04-13,12.199999809265137,73.80952380952381,51.19047619047619,49.2063492063492,0,1,0
2007-04-16,11.979999542236328,69.04761904761905,45.23809523809524,42.46031746031746,0,1,0
2007-04-17,12.140000343322754,71.42857142857143,50.0,47.023809523809526,0,1,0
2007-04-18,12.420000076293945,74.60317460317461,57.14285714285714,56.547619047619044,1,1,1
2007-04-19,12.539999961853027,74.60317460317461,57.936507936507944,58.730158730158735,1,1,1
2007-04-20,12.069999694824219,68.25396825396825,48.80952380952381,45.63492063492063,0,1,0
2007-04-23,13.039999961853027,78.57142857142857,62.301587301587304,66.46825396825396,1,1,1
2007-04-24,13.119999885559082,78.57142857142857,63.095238095238095,67.85714285714286,1,1,1
2007-04-25,13.210000038146973,80.15873015873017,64.68253968253968,69.84126984126983,1,1,1
2007-04-26,12.789999961853027,74.60317460317461,59.523809523809526,63.095238095238095,1,1,1
2007-04-27,12.449999809265137,70.63492063492063,55.55555555555556,57.341269841269835,1,1,1
2007-04-30,14.220000267028809,86.5079365079365,71.82539682539682,79.76190476190477,1,1,1
2007-05-01,13.510000228881836,84.12698412698413,67.46031746031747,74.8015873015873,1,1,1
2007-05-02,13.079999923706055,75.39682539682539,61.111111111111114,67.65873015873017,1,1,1
2007-05-03,13.09000015258789,75.39682539682539,61.50793650793651,68.25396825396825,1,1,1
2007-05-04,12.90999984741211,71.42857142857143,57.936507936507944,64.28571428571429,1,1,1
2007-05-07,13.149999618530273,76.98412698412699,62.698412698412696,69.84126984126983,1,1,1
2007-05-08,13.210000038146973,77.77777777777779,63.49206349206349,71.03174603174604,1,1,1
2007-05-09,12.880000114440918,69.04761904761905,56.74603174603175,64.28571428571429,1,1,1
2007-05-10,13.600000381469727,84.12698412698413,67.85714285714286,77.18253968253968,1,1,1
2007-05-11,12.949999809265137,69.84126984126983,57.14285714285714,65.47619047619048,1,1,1
2007-05-14,13.960000038146973,84.12698412698413,69.04761904761905,79.36507936507937,1,1,1
2007-05-15,14.010000228881836,84.92063492063492,69.84126984126983,79.96031746031747,1,1,1
2007-05-16,13.5,80.95238095238095,66.26984126984127,75.9920634920635,1,1,1
2007-05-17,13.510000228881836,80.95238095238095,66.66666666666666,76.38888888888889,1,1,1
2007-05-18,12.760000228881836,62.698412698412696,54.761904761904766,62.89682539682539,0,1,1
2007-05-21,13.300000190734863,76.98412698412699,64.68253968253968,73.21428571428571,1,1,1
2007-05-22,13.0600004196167,67.46031746031747,59.12698412698413,68.45238095238095,1,1,1
2007-05-23,13.239999771118164,74.60317460317461,64.28571428571429,72.81746031746032,1,1,1
2007-05-24,14.079999923706055,84.92063492063492,72.22222222222221,80.95238095238095,1,1,1
2007-05-25,13.34000015258789,76.19047619047619,65.87301587301587,74.0079365079365,1,1,1
2007-05-29,13.529999732971191,80.95238095238095,69.04761904761905,77.38095238095238,1,1,1
2007-05-30,12.829999923706055,58.730158730158735,55.55555555555556,63.49206349206349,1,1,1
2007-05-31,13.050000190734863,63.49206349206349,59.12698412698413,67.65873015873017,1,1,1
2007-06-01,12.779999732971191,56.34920634920635,55.158730158730165,62.698412698412696,1,1,1
2007-06-04,13.289999961853027,73.80952380952381,66.66666666666666,72.81746031746032,1,1,1
2007-06-05,13.630000114440918,81.74603174603175,71.42857142857143,78.17460317460318,1,1,1
2007-06-06,14.869999885559082,89.68253968253968,82.14285714285714,87.10317460317461,1,1,1
2007-06-07,17.059999465942383,96.03174603174604,92.46031746031747,95.23809523809523,1,1,1
2007-06-08,14.84000015258789,88.09523809523809,81.74603174603175,86.30952380952381,1,1,1
2007-06-11,14.710000038146973,87.3015873015873,81.74603174603175,85.9126984126984,1,1,1
2007-06-12,16.670000076293945,94.44444444444444,92.46031746031747,94.44444444444444,1,1,1
2007-06-13,14.729999542236328,86.5079365079365,82.14285714285714,85.71428571428571,1,1,1
2007-06-14,13.640000343322754,76.98412698412699,71.82539682539682,76.98412698412699,1,1,1
2007-06-15,13.9399995803833,76.98412698412699,73.4126984126984,78.57142857142857,1,1,1
2007-06-18,13.420000076293945,68.25396825396825,67.85714285714286,72.61904761904762,1,1,1
2007-06-19,12.850000381469727,49.2063492063492,56.34920634920635,61.50793650793651,1,0,1
2007-06-20,14.670000076293945,84.92063492063492,83.33333333333334,85.11904761904762,1,1,1
2007-06-21,14.210000038146973,80.15873015873017,77.77777777777779,80.35714285714286,1,1,1
2007-06-22,15.75,91.26984126984127,91.66666666666666,90.87301587301587,1,1,1
2007-06-25,16.649999618530273,93.65079365079364,94.84126984126983,94.04761904761905,1,1,1
2007-06-26,18.889999389648438,99.20634920634922,99.60317460317461,99.20634920634922,1,1,1
2007-06-27,15.529999732971191,88.88888888888889,90.47619047619048,89.48412698412699,1,1,1
2007-06-28,15.539999961853027,88.88888888888889,90.87301587301587,89.48412698412699,1,1,1
2007-06-29,16.229999542236328,91.26984126984127,93.65079365079364,92.65873015873017,1,1,1
2007-07-02,15.399999618530273,85.71428571428571,90.07936507936508,88.29365079365078,1,1,1
2007-07-03,14.920000076293945,82.53968253968253,85.71428571428571,85.51587301587301,1,1,1
2007-07-05,15.479999542236328,86.5079365079365,90.47619047619048,88.4920634920635,1,1,1
2007-07-06,14.720000267028809,78.57142857142857,83.33333333333334,83.73015873015873,1,1,1
2007-07-09,15.15999984741211,83.33333333333334,87.6984126984127,86.70634920634922,1,1,1
2007-07-10,17.56999969482422,96.03174603174604,96.42857142857143,96.23015873015873,1,1,1
2007-07-11,16.639999389648438,91.26984126984127,93.65079365079364,93.45238095238095,1,1,1
2007-07-12,15.539999961853027,85.71428571428571,90.07936507936508,88.69047619047619,1,1,1
2007-07-13,15.149999618530273,80.15873015873017,86.11111111111111,85.9126984126984,1,1,1
2007-07-16,15.59000015258789,86.5079365079365,90.87301587301587,89.28571428571429,1,1,1
2007-07-17,15.630000114440918,86.5079365079365,91.26984126984127,89.48412698412699,1,1,1
2007-07-18,16.0,88.88888888888889,92.85714285714286,91.07142857142857,1,1,1
2007-07-19,15.229999542236328,78.57142857142857,86.90476190476191,85.71428571428571,1,1,1
2007-07-20,16.950000762939453,93.65079365079364,96.42857142857143,94.44444444444444,1,1,1
2007-07-23,16.809999465942383,92.85714285714286,96.03174603174604,94.24603174603175,1,1,1
2007-07-24,18.549999237060547,97.61904761904762,98.80952380952381,98.4126984126984,1,1,1
2007-07-25,18.100000381469727,95.23809523809523,97.61904761904762,97.22222222222221,1,1,1
2007-07-26,20.739999771118164,100.0,100.0,99.40476190476191,1,1,1
2007-07-27,24.170000076293945,100.0,100.0,100.0,1,1,1
2007-07-30,20.8700008392334,99.20634920634922,99.60317460317461,99.20634920634922,1,1,1
2007-07-31,23.520000457763672,99.20634920634922,99.60317460317461,99.60317460317461,1,1,1
2007-08-01,23.670000076293945,99.20634920634922,99.60317460317461,99.60317460317461,1,1,1
2007-08-02,21.219999313354492,97.61904761904762,98.80952380952381,99.0079365079365,1,1,1
2007-08-03,25.15999984741211,100.0,100.0,100.0,1,1,1
2007-08-06,22.940000534057617,96.82539682539682,98.4126984126984,99.0079365079365,1,1,1
2007-08-07,21.559999465942383,96.03174603174604,98.01587301587301,98.80952380952381,1,1,1
2007-08-08,21.450000762939453,95.23809523809523,97.61904761904762,98.4126984126984,1,1,1
2007-08-09,26.479999542236328,100.0,100.0,100.0,1,1,1
2007-08-10,28.299999237060547,100.0,100.0,100.0,1,1,1
2007-08-13,26.56999969482422,99.20634920634922,99.60317460317461,99.8015873015873,1,1,1
2007-08-14,27.68000030517578,99.20634920634922,99.60317460317461,99.8015873015873,1,1,1
2007-08-15,30.670000076293945,100.0,100.0,100.0,1,1,1
2007-08-16,30.829999923706055,100.0,100.0,100.0,1,1,1
2007-08-17,29.989999771118164,98.4126984126984,99.20634920634922,99.60317460317461,1,1,1
2007-08-20,26.329999923706055,94.44444444444444,97.22222222222221,98.61111111111111,1,1,1
2007-08-21,25.25,93.65079365079364,96.82539682539682,98.4126984126984,1,1,1
2007-08-22,22.889999389648438,88.88888888888889,94.44444444444444,97.02380952380952,1,1,1
2007-08-23,22.6200008392334,88.09523809523809,94.04761904761905,96.82539682539682,1,1,1
2007-08-24,20.719999313354492,83.33333333333334,91.66666666666666,95.23809523809523,1,1,1
2007-08-27,22.719999313354492,88.09523809523809,94.04761904761905,96.82539682539682,1,1,1
2007-08-28,26.299999237060547,93.65079365079364,96.82539682539682,98.4126984126984,1,1,1
2007-08-29,23.809999465942383,90.47619047619048,95.23809523809523,97.42063492063492,1,1,1
2007-08-30,25.059999465942383,91.26984126984127,95.63492063492063,97.81746031746032,1,1,1
2007-08-31,23.3799991607666,87.3015873015873,93.65079365079364,96.62698412698413,1,1,1
2007-09-04,22.780000686645508,84.92063492063492,92.46031746031747,96.03174603174604,1,1,1
2007-09-05,24.579999923706055,90.47619047619048,95.23809523809523,97.61904761904762,1,1,1
2007-09-06,23.989999771118164,88.88888888888889,94.44444444444444,97.22222222222221,1,1,1
2007-09-07,26.229999542236328,92.85714285714286,96.42857142857143,98.21428571428571,1,1,1
2007-09-10,27.3799991607666,96.03174603174604,98.01587301587301,99.0079365079365,1,1,1
2007-09-11,25.270000457763672,91.26984126984127,95.63492063492063,97.81746031746032,1,1,1
2007-09-12,24.959999084472656,88.09523809523809,94.04761904761905,97.02380952380952,1,1,1
2007-09-13,24.760000228881836,87.3015873015873,93.65079365079364,96.82539682539682,1,1,1
2007-09-14,24.920000076293945,87.3015873015873,93.65079365079364,96.82539682539682,1,1,1
2007-09-17,26.479999542236328,93.65079365079364,96.82539682539682,98.4126984126984,1,1,1
2007-09-18,20.350000381469727,70.63492063492063,85.31746031746032,92.06349206349206,1,1,1
2007-09-19,20.030000686645508,69.84126984126983,84.92063492063492,91.86507936507937,1,1,1
2007-09-20,20.450000762939453,70.63492063492063,85.31746031746032,92.06349206349206,1,1,1
2007-09-21,19.0,68.25396825396825,83.73015873015873,91.26984126984127,1,1,1
2007-09-24,19.3700008392334,68.25396825396825,83.73015873015873,91.26984126984127,1,1,1
2007-09-25,18.600000381469727,65.87301587301587,82.14285714285714,90.07936507936508,1,1,1
2007-09-26,17.6299991607666,63.49206349206349,80.15873015873017,87.3015873015873,1,1,1
2007-09-27,17.0,61.111111111111114,78.57142857142857,85.51587301587301,1,1,1
2007-09-28,18.0,63.49206349206349,80.15873015873017,88.29365079365078,1,1,1
2007-10-01,17.84000015258789,62.698412698412696,79.76190476190477,88.09523809523809,1,1,1
2007-10-02,18.489999771118164,64.28571428571429,81.34920634920636,89.68253968253968,1,1,1
2007-10-03,18.799999237060547,65.87301587301587,82.53968253968253,90.67460317460318,1,1,1
2007-10-04,18.440000534057617,62.698412698412696,80.55555555555556,89.28571428571429,1,1,1
2007-10-05,16.90999984741211,55.55555555555556,75.79365079365078,83.92857142857143,1,1,1
2007-10-08,17.459999084472656,57.936507936507944,77.38095238095238,85.9126984126984,1,1,1
2007-10-09,16.1200008392334,50.0,72.22222222222221,80.35714285714286,1,0,1
2007-10-10,16.670000076293945,52.38095238095239,73.80952380952381,82.73809523809523,1,0,1
2007-10-11,18.8799991607666,65.87301587301587,82.53968253968253,90.67460317460318,1,1,1
2007-10-12,17.729999542236328,58.730158730158735,77.77777777777779,86.30952380952381,1,1,1
2007-10-15,19.25,67.46031746031747,83.33333333333334,91.07142857142857,1,1,1
2007-10-16,20.020000457763672,68.25396825396825,84.12698412698413,91.46825396825396,1,1,1
2007-10-17,18.540000915527344,61.111111111111114,79.76190476190477,88.88888888888889,1,1,1
2007-10-18,18.5,60.317460317460316,79.36507936507937,88.69047619047619,1,1,1
2007-10-19,22.959999084472656,79.36507936507937,89.68253968253968,94.64285714285714,1,1,1
2007-10-22,21.639999389648438,74.60317460317461,87.3015873015873,93.45238095238095,1,1,1
2007-10-23,20.40999984741211,68.25396825396825,84.12698412698413,91.46825396825396,1,1,1
2007-10-24,20.799999237060547,70.63492063492063,85.31746031746032,92.06349206349206,1,1,1
2007-10-25,21.170000076293945,71.42857142857143,85.71428571428571,92.46031746031747,1,1,1
2007-10-26,19.559999465942383,63.49206349206349,81.34920634920636,90.07936507936508,1,1,1
2007-10-29,19.8700008392334,63.49206349206349,81.74603174603175,90.27777777777779,1,1,1
2007-10-30,21.06999969482422,70.63492063492063,85.31746031746032,92.26190476190477,1,1,1
2007-10-31,18.530000686645508,53.96825396825397,76.19047619047619,87.10317460317461,1,0,1
2007-11-01,23.209999084472656,79.36507936507937,89.68253968253968,94.64285714285714,1,1,1
2007-11-02,23.010000228881836,78.57142857142857,89.28571428571429,94.44444444444444,1,1,1
2007-11-05,24.309999465942383,84.12698412698413,92.06349206349206,96.03174603174604,1,1,1
2007-11-06,21.389999389648438,69.84126984126983,84.92063492063492,92.06349206349206,1,1,1
2007-11-07,26.489999771118164,94.44444444444444,97.22222222222221,98.61111111111111,1,1,1
2007-11-08,26.15999984741211,89.68253968253968,94.84126984126983,97.42063492063492,1,1,1
2007-11-09,28.5,97.61904761904762,98.80952380952381,99.40476190476191,1,1,1
2007-11-12,31.09000015258789,100.0,100.0,100.0,1,1,1
2007-11-13,24.100000381469727,79.36507936507937,89.68253968253968,94.84126984126983,1,1,1
2007-11-14,25.940000534057617,87.3015873015873,93.65079365079364,96.82539682539682,1,1,1
2007-11-15,28.059999465942383,95.23809523809523,97.61904761904762,98.80952380952381,1,1,1
2007-11-16,25.489999771118164,85.71428571428571,92.85714285714286,96.42857142857143,1,1,1
2007-11-19,26.010000228881836,86.5079365079365,93.25396825396825,96.62698412698413,1,1,1
2007-11-20,24.8799991607666,79.36507936507937,89.68253968253968,94.84126984126983,1,1,1
2007-11-21,26.84000015258789,92.85714285714286,96.42857142857143,98.21428571428571,1,1,1
2007-11-23,25.610000610351562,84.12698412698413,92.06349206349206,96.03174603174604,1,1,1
2007-11-26,28.90999984741211,96.82539682539682,98.4126984126984,99.20634920634922,1,1,1
2007-11-27,26.280000686645508,86.5079365079365,93.25396825396825,96.62698412698413,1,1,1
2007-11-28,24.110000610351562,72.22222222222221,86.11111111111111,93.05555555555556,1,1,1
2007-11-29,23.969999313354492,69.84126984126983,84.92063492063492,92.46031746031747,1,1,1
2007-11-30,22.8700008392334,61.904761904761905,80.95238095238095,90.27777777777779,1,1,1
2007-12-03,23.610000610351562,67.46031746031747,83.73015873015873,91.66666666666666,1,1,1
2007-12-04,23.790000915527344,68.25396825396825,84.12698412698413,91.86507936507937,1,1,1
2007-12-05,22.530000686645508,57.14285714285714,78.57142857142857,89.0873015873016,1,1,1
2007-12-06,20.959999084472656,50.79365079365079,75.39682539682539,87.10317460317461,1,0,1
2007-12-07,20.850000381469727,49.2063492063492,74.60317460317461,86.70634920634922,1,0,1
2007-12-10,20.739999771118164,46.82539682539682,73.4126984126984,86.11111111111111,1,0,1
2007-12-11,23.59000015258789,65.87301587301587,82.93650793650794,91.26984126984127,1,1,1
2007-12-12,22.469999313354492,55.55555555555556,77.77777777777779,88.69047619047619,1,1,1
2007-12-13,22.559999465942383,56.34920634920635,78.17460317460318,88.88888888888889,1,1,1
2007-12-14,23.270000457763672,63.49206349206349,81.74603174603175,90.67460317460318,1,1,1
2007-12-17,24.520000457763672,73.80952380952381,86.90476190476191,93.45238095238095,1,1,1
2007-12-18,22.639999389648438,55.55555555555556,77.77777777777779,88.69047619047619,1,1,1
2007-12-19,21.68000030517578,51.587301587301596,75.79365079365078,87.6984126984127,1,0,1
2007-12-20,20.579999923706055,39.682539682539684,69.84126984126983,84.32539682539682,1,0,1
2007-12-21,18.469999313354492,23.809523809523807,61.111111111111114,79.56349206349206,1,0,1
2007-12-24,18.600000381469727,27.77777777777778,63.095238095238095,80.55555555555556,1,0,1
2007-12-26,18.65999984741211,29.365079365079367,63.888888888888886,81.15079365079364,1,0,1
2007-12-27,20.260000228881836,36.507936507936506,68.25396825396825,83.53174603174604,1,0,1
2007-12-28,20.739999771118164,40.476190476190474,70.23809523809523,84.52380952380952,1,0,1
2007-12-31,22.5,52.38095238095239,76.19047619047619,87.89682539682539,1,0,1
2008-01-02,23.170000076293945,61.111111111111114,80.55555555555556,90.07936507936508,1,1,1
2008-01-03,22.489999771118164,50.79365079365079,75.39682539682539,87.5,1,0,1
2008-01-04,23.940000534057617,68.25396825396825,84.12698412698413,92.06349206349206,1,1,1
2008-01-07,23.790000915527344,65.87301587301587,82.93650793650794,91.26984126984127,1,1,1
2008-01-08,25.43000030517578,80.95238095238095,90.47619047619048,95.23809523809523,1,1,1
2008-01-09,24.1200008392334,70.63492063492063,85.31746031746032,92.65873015873017,1,1,1
2008-01-10,23.450000762939453,60.317460317460316,80.15873015873017,89.88095238095238,1,1,1
2008-01-11,23.68000030517578,63.49206349206349,81.74603174603175,90.67460317460318,1,1,1
2008-01-14,22.899999618530273,53.17460317460318,76.5873015873016,88.09523809523809,1,0,1
2008-01-15,23.34000015258789,57.936507936507944,78.96825396825396,89.28571428571429,1,1,1
2008-01-16,24.3799991607666,72.22222222222221,86.11111111111111,93.05555555555556,1,1,1
2008-01-17,28.459999084472656,95.23809523809523,97.61904761904762,98.80952380952381,1,1,1
2008-01-18,27.18000030517578,91.26984126984127,95.63492063492063,97.81746031746032,1,1,1
2008-01-22,31.010000228881836,99.20634920634922,99.60317460317461,99.8015873015873,1,1,1
2008-01-23,29.020000457763672,96.03174603174604,98.01587301587301,99.0079365079365,1,1,1
2008-01-24,27.780000686645508,91.26984126984127,95.63492063492063,97.81746031746032,1,1,1
2008-01-25,29.079999923706055,96.03174603174604,98.01587301587301,99.0079365079365,1,1,1
2008-01-28,27.780000686645508,89.68253968253968,94.84126984126983,97.42063492063492,1,1,1
2008-01-29,27.31999969482422,87.3015873015873,93.65079365079364,96.82539682539682,1,1,1
2008-01-30,27.6200008392334,88.09523809523809,94.04761904761905,97.02380952380952,1,1,1
2008-01-31,26.200000762939453,77.77777777777779,88.88888888888889,94.44444444444444,1,1,1
2008-02-01,24.020000457763672,60.317460317460316,79.76190476190477,89.88095238095238,1,1,1
2008-02-04,25.989999771118164,75.39682539682539,87.6984126984127,93.84920634920636,1,1,1
2008-02-05,28.239999771118164,91.26984126984127,95.63492063492063,97.81746031746032,1,1,1
2008-02-06,28.969999313354492,94.44444444444444,97.22222222222221,98.61111111111111,1,1,1
2008-02-07,27.65999984741211,86.5079365079365,93.25396825396825,96.62698412698413,1,1,1
2008-02-08,28.010000228881836,88.88888888888889,94.44444444444444,97.22222222222221,1,1,1
2008-02-11,27.600000381469727,84.12698412698413,92.06349206349206,96.03174603174604,1,1,1
2008-02-12,26.329999923706055,77.77777777777779,88.09523809523809,94.04761904761905,1,1,1
2008-02-13,24.8799991607666,64.28571428571429,80.55555555555556,90.27777777777779,1,1,1
2008-02-14,25.540000915527344,71.42857142857143,84.12698412698413,92.06349206349206,1,1,1
2008-02-15,25.020000457763672,67.46031746031747,81.34920634920636,90.67460317460318,1,1,1
2008-02-19,25.59000015258789,73.01587301587301,84.12698412698413,92.06349206349206,1,1,1
2008-02-20,24.399999618530273,61.904761904761905,77.77777777777779,88.88888888888889,1,1,1
2008-02-21,25.1200008392334,69.84126984126983,81.34920634920636,90.67460317460318,1,1,1
2008-02-22,24.059999465942383,57.936507936507944,74.60317460317461,87.3015873015873,1,1,1
2008-02-25,23.030000686645508,44.44444444444444,67.06349206349206,83.33333333333334,1,0,1
2008-02-26,21.899999618530273,34.12698412698413,60.71428571428571,80.15873015873017,1,0,1
2008-02-27,22.690000534057617,38.88888888888889,63.49206349206349,81.54761904761905,1,0,1
2008-02-28,23.530000686645508,49.2063492063492,69.84126984126983,84.72222222222221,1,0,1
2008-02-29,26.540000915527344,84.12698412698413,89.68253968253968,94.84126984126983,1,1,1
2008-03-03,26.280000686645508,80.15873015873017,86.5079365079365,93.25396825396825,1,1,1
2008-03-04,25.520000457763672,72.22222222222221,82.53968253968253,91.26984126984127,1,1,1
2008-03-05,24.600000381469727,63.49206349206349,76.98412698412699,88.4920634920635,1,1,1
2008-03-06,27.549999237060547,87.3015873015873,91.66666666666666,95.83333333333334,1,1,1
2008-03-07,27.489999771118164,86.5079365079365,91.26984126984127,95.63492063492063,1,1,1
2008-03-10,29.3799991607666,98.4126984126984,98.01587301587301,99.0079365079365,1,1,1
2008-03-11,26.360000610351562,79.36507936507937,86.90476190476191,93.45238095238095,1,1,1
2008-03-12,27.219999313354492,84.12698412698413,89.68253968253968,94.84126984126983,1,1,1
2008-03-13,27.290000915527344,84.12698412698413,89.68253968253968,94.84126984126983,1,1,1
2008-03-14,31.15999984741211,100.0,100.0,100.0,1,1,1
2008-03-17,32.2400016784668,100.0,100.0,100.0,1,1,1
2008-03-18,25.790000915527344,69.84126984126983,80.55555555555556,90.27777777777779,1,1,1
2008-03-19,29.84000015258789,96.82539682539682,97.22222222222221,98.61111111111111,1,1,1
2008-03-20,26.6200008392334,78.57142857142857,86.90476190476191,93.45238095238095,1,1,1
2008-03-24,25.729999542236328,68.25396825396825,79.36507936507937,89.68253968253968,1,1,1
2008-03-25,25.719999313354492,67.46031746031747,78.96825396825396,89.48412698412699,1,1,1
2008-03-26,26.079999923706055,71.42857142857143,80.95238095238095,90.47619047619048,1,1,1
2008-03-27,25.8799991607666,68.25396825396825,79.36507936507937,89.68253968253968,1,1,1
2008-03-28,25.709999084472656,65.07936507936508,77.77777777777779,88.88888888888889,1,1,1
2008-03-31,25.610000610351562,63.49206349206349,76.98412698412699,88.4920634920635,1,1,1
2008-04-01,22.68000030517578,32.53968253968254,54.36507936507936,76.98412698412699,0,0,1
